"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.065684983E1,-7.268754177E-1,2.625945958E0,-1.460078984E-1,2.728600072E0
1.066687783E1,-9.250578752E-1,3.151325009E0,-1.253520244E-1,3.286684425E0
1.067690483E1,-6.569251768E-1,3.758613318E0,-2.600128162E-1,3.824438707E0
1.068693283E1,-1.447688597E-2,4.085399875E0,-5.357558119E-1,4.120404836E0
1.069695983E1,1.189028160E0,4.891694953E0,-4.400088251E-2,5.034322552E0
1.070698683E1,5.798543064E-1,5.190455806E0,-7.363591629E-1,5.274399236E0
1.071701483E1,-6.896896843E-1,5.329768642E0,-5.997606039E-2,5.374542098E0
1.072704183E1,-9.725147545E-1,5.956262131E0,-2.165609872E-1,6.039018313E0
1.073706883E1,-5.027947649E-1,6.273422710E0,-6.403724402E-1,6.326034456E0
1.074709683E1,5.984882863E-2,6.745685946E0,-2.742765141E-1,6.751524892E0
1.075712383E1,1.138700206E-1,7.072706684E0,-3.717390740E-1,7.083384513E0
1.076715183E1,-1.459813119E-1,7.020412111E0,-6.744734019E-1,7.054247736E0
1.077717883E1,-3.194883915E-1,7.161394912E0,-2.534054625E-1,7.172995486E0
1.078720583E1,-4.425663972E-1,7.454028760E0,-4.153593028E-1,7.478698624E0
1.079723383E1,-3.072502057E-1,7.484373470E0,-6.636893821E-1,7.520022109E0
1.080726083E1,-8.762321262E-2,7.783574910E0,-2.595117098E-1,7.788392808E0
1.081728883E1,2.434183085E-1,7.850781637E0,-5.298583102E-1,7.872405898E0
1.082731583E1,-2.635911477E-1,7.797139866E0,-4.635602403E-1,7.815354021E0
1.083734283E1,-5.631298444E-1,7.683792175E0,-3.158075327E-1,7.710869718E0
1.084737083E1,-4.690978550E-2,7.666742864E0,-6.061878633E-1,7.690813376E0
1.085739783E1,-1.977906941E-1,7.507729588E0,-5.059192246E-1,7.527355378E0
1.086742483E1,-3.576347858E-1,7.471645836E0,-2.894529623E-1,7.485798364E0
1.087745283E1,-5.031394766E-2,7.352660260E0,-6.116257739E-1,7.378226784E0
1.088747983E1,-6.602204026E-2,7.169897348E0,-4.137367004E-1,7.182128163E0
1.089750783E1,-2.830963262E-1,6.937200969E0,-2.840676767E-1,6.948783726E0
1.090753483E1,-2.873491341E-1,6.561699797E0,-6.066000921E-1,6.595940981E0
1.091756183E1,-3.675690956E-1,6.126703205E0,-3.342478967E-1,6.146813879E0
1.092758983E1,-4.045304056E-1,5.793106688E0,-2.344756866E-1,5.811945354E0
1.093761683E1,-9.551886323E-2,5.373887054E0,-6.206041735E-1,5.410446882E0
1.094764483E1,4.789908962E-1,4.951136870E0,5.013402700E-3,4.974255092E0
1.095767183E1,-6.380947670E-2,4.762469733E0,-2.808885455E-1,4.771172600E0
1.096769883E1,-3.052781225E-1,4.178900069E0,-5.558953768E-1,4.226750548E0
1.097772683E1,-3.652922264E-1,3.841459885E0,6.051634312E-2,3.859263490E0
1.098775383E1,1.197257970E-1,3.459548995E0,-3.654743671E-1,3.480859812E0
1.099778083E1,6.325707196E-1,3.056861193E0,-3.205525482E-1,3.138040791E0
1.100780883E1,-5.447692949E-1,2.387415227E0,8.575584948E-2,2.450281436E0
1.101783583E1,-9.618544033E-1,1.810309953E0,-1.812110603E-2,2.050052290E0
1.102786383E1,-3.428755730E-1,1.366139226E0,-2.702208853E-1,1.434196419E0
1.103789083E1,6.667814628E-1,1.074782556E0,-2.122790712E-1,1.282504373E0
1.104791783E1,9.159211622E-1,4.541668710E-1,-2.423828763E-1,1.050680056E0
1.105794583E1,-6.207421496E-2,-3.213210916E-1,-2.068218648E-2,3.279149355E-1
1.106797283E1,-8.619539199E-1,-9.418534175E-1,5.782486975E-2,1.278043871E0
1.107800083E1,-3.718637293E-1,-1.435916974E0,7.627108097E-3,1.483306564E0
1.108802783E1,3.838175577E-1,-1.917608114E0,1.916647124E-1,1.965012000E0
1.109805483E1,5.681536259E-1,-2.404883346E0,1.820706010E-2,2.471152352E0
1.110808283E1,4.830007340E-1,-2.869174926E0,-1.511528635E-1,2.913469007E0
1.111810983E1,-3.392693027E-1,-3.354530371E0,3.262775570E-1,3.387393498E0
1.112813683E1,-3.837841007E-2,-3.819846822E0,-2.184128004E-1,3.826278453E0
1.113816483E1,-4.623564265E-2,-4.347106337E0,5.137024534E-1,4.377597681E0
1.114819183E1,3.708378353E-1,-4.681011295E0,1.343222380E-1,4.697598312E0
1.115821983E1,1.957396553E-3,-5.138823137E0,2.649648231E-1,5.145649952E0
1.116824683E1,-3.226170904E-1,-5.580296105E0,3.104380345E-1,5.598228129E0
1.117827829E1,8.876552832E-1,-5.746200324E0,1.949800837E-1,5.817625573E0
1.118830629E1,4.316894797E-1,-6.112236024E0,1.129687911E-1,6.128502833E0
1.119833329E1,-6.057456403E-2,-6.579848385E0,2.933606565E-1,6.586663383E0
1.120836129E1,-1.491021627E-1,-6.916449786E0,3.020747620E-1,6.924648602E0
1.121838829E1,5.613853276E-2,-7.193325387E0,3.553797340E-1,7.202317434E0
1.122841529E1,5.535319322E-1,-7.458409494E0,3.029442430E-3,7.478922312E0
1.123844329E1,4.001752166E-1,-7.662801256E0,5.868394268E-1,7.695650967E0
1.124847029E1,2.063739499E-1,-7.677736214E0,2.972022772E-1,7.686257397E0
1.125849729E1,-1.871573862E-1,-7.592702495E0,3.529291660E-1,7.603204460E0
1.126852529E1,1.460672842E-1,-7.645215170E0,1.786891562E-1,7.648697958E0
1.127855229E1,3.664379152E-1,-7.653648024E0,5.159407675E-1,7.679765602E0
1.128858029E1,3.770647180E-1,-7.514525807E0,2.649005038E-1,7.528641855E0
1.129860729E1,5.415015510E-2,-7.565116501E0,3.304705954E-1,7.572524727E0
1.130863429E1,-6.548273969E-3,-7.417857299E0,3.222383004E-1,7.424856046E0
1.131866229E1,1.448090000E-1,-7.163567737E0,3.145959896E-1,7.171934398E0
1.132868929E1,5.010351185E-1,-6.912913975E0,2.222403878E-1,6.934609333E0
1.133871729E1,5.228863095E-1,-6.765150157E0,2.196097255E-1,6.788880259E0
1.134874429E1,2.009107135E-1,-6.558390858E0,3.001054198E-1,6.568326957E0
1.135877129E1,-3.510628078E-2,-6.328746141E0,1.914512891E-1,6.331738605E0
1.136879929E1,-1.529552586E-1,-6.150574463E0,2.707904041E-1,6.158432348E0
1.137882629E1,2.728956393E-1,-5.955744068E0,1.455407059E-1,5.963769071E0
1.138885329E1,5.880618603E-1,-5.552270985E0,2.750436687E-1,5.590096499E0
1.139888129E1,2.447397245E-1,-4.989395202E0,2.731468320E-1,5.002856305E0
1.140890829E1,-1.919988077E-1,-4.695919356E0,1.434333694E-1,4.702030973E0
1.141893629E1,-1.386668106E-1,-4.190537490E0,3.000796920E-1,4.203555729E0
1.142896329E1,-2.846736857E-1,-3.625486543E0,2.988587934E-1,3.648905091E0
1.143899029E1,-6.757839548E-2,-3.407608471E0,-3.282182479E-1,3.424045786E0
1.144901829E1,3.689417295E-1,-2.735221648E0,3.894350874E-1,2.787331187E0
1.145904529E1,1.742254210E0,-2.058307764E0,-4.579299563E-1,2.735284341E0
1.146907329E1,-3.478806434E-1,-1.814012117E0,4.952574116E-1,1.912312947E0
1.147910029E1,-4.930412803E-1,-1.346085469E0,-1.793405360E-1,1.444714097E0
1.148912729E1,-5.438850497E-1,-6.715375149E-1,2.512180191E-1,8.999355946E-1
1.149915529E1,-4.558527330E-1,-1.241036439E-1,-7.229146600E-2,4.779429722E-1
1.150918229E1,-4.129626022E-1,2.655279831E-1,-1.203240037E-2,4.911089484E-1
1.151921029E1,8.032605194E-1,6.875242411E-1,-5.223808908E-1,1.179321347E0
1.152923729E1,8.998535252E-1,1.504100917E0,1.052259082E-1,1.755883945E0
1.153926429E1,4.634414322E-1,1.683741269E0,-5.293858552E-1,1.824832049E0
1.154929229E1,-7.441694351E-1,2.130779324E0,1.863840920E-1,2.264673863E0
1.155931929E1,-6.169336570E-1,2.900368945E0,-1.979481304E-1,2.971856426E0
1.156934629E1,-1.015669910E0,3.381485742E0,-1.958665216E-1,3.536155382E0
1.157937429E1,-1.826148306E-1,3.944951509E0,-4.558612114E-1,3.975399355E0
1.158940129E1,3.876220851E-1,4.419653034E0,-1.890925223E-1,4.440646327E0
1.159942929E1,1.101764387E0,4.706128302E0,-5.529267454E-1,4.864900445E0
1.160945629E1,-6.439490359E-1,5.153203779E0,6.303006113E-2,5.193664635E0
1.161948329E1,-4.060642033E-1,5.378006417E0,-6.233301455E-1,5.429215563E0
1.162951129E1,-2.445519192E-1,5.846693496E0,-1.934662396E-1,5.855002960E0
1.163953829E1,-9.151298489E-3,6.249239795E0,-3.169711286E-1,6.257279957E0
1.164956629E1,-9.778046574E-2,6.358262300E0,-5.422994310E-1,6.382095986E0
1.165959329E1,-3.966506977E-1,6.707190802E0,-2.475050372E-1,6.723466291E0
1.166962029E1,-5.904273879E-1,6.962805927E0,-3.912214118E-1,6.998737391E0
1.167964829E1,1.271785621E-2,6.970568106E0,-7.657671493E-1,7.012516010E0
1.168967529E1,5.141834965E-2,7.061489385E0,-2.168621188E-1,7.065005688E0
1.169970229E1,-1.424009795E-1,7.389557360E0,-2.842191195E-1,7.396392129E0
1.170973029E1,-3.952824858E-1,7.447026134E0,-7.469309288E-1,7.494821699E0
1.171975729E1,-2.794526155E-1,7.495263909E0,-3.679132408E-1,7.509489662E0
1.172978529E1,8.636240674E-2,7.552401146E0,-4.388879138E-1,7.565635739E0
1.173981229E1,-2.984850284E-1,7.323489670E0,-4.673433888E-1,7.344453969E0
1.174983929E1,-4.693793893E-1,7.284892200E0,-4.107622218E-1,7.311545457E0
1.175986729E1,-2.485694863E-1,7.113874006E0,-4.614856482E-1,7.133159129E0
1.176989429E1,-2.528461946E-1,7.001006371E0,-5.042545223E-1,7.023695184E0
1.177992229E1,-4.873873517E-2,6.923756467E0,-1.977732986E-1,6.926752006E0
1.178994929E1,2.116699741E-1,6.736416939E0,-4.886383635E-1,6.757431821E0
1.179997629E1,-1.205909542E-2,6.304570827E0,-4.787413663E-1,6.322732956E0
1.181000429E1,-3.632495381E-1,5.842636113E0,-2.752635241E-1,5.860385396E0
1.182003129E1,-5.377131308E-1,5.438223383E0,-3.394180048E-1,5.475272921E0
1.183005929E1,-4.857628855E-1,5.100140297E0,-3.121050757E-1,5.132719183E0
1.184008629E1,-3.803549463E-1,4.858777760E0,-1.519071543E-1,4.876009331E0
1.185011329E1,3.370652679E-1,4.619249787E0,-6.928359979E-1,4.683065589E0
1.186014129E1,6.194737606E-1,4.373229066E0,-1.906695163E-1,4.420999329E0
1.187016829E1,-4.995870555E-1,3.900774918E0,-1.147849363E-1,3.934311600E0
1.188019629E1,-2.230376191E-1,3.411978972E0,-4.316625094E-1,3.446400848E0
1.189022329E1,1.178586440E-1,3.110219375E0,-1.468919975E-1,3.115915994E0
1.190025029E1,-2.122332802E-2,2.550135638E0,-1.848895437E-1,2.556917352E0
1.191027829E1,-5.726813077E-1,2.009078740E0,6.351245642E-2,2.090070596E0
1.192030529E1,-4.712729370E-1,1.481271194E0,-2.540778923E-1,1.575061303E0
1.193033229E1,6.060665336E-1,1.020963906E0,-1.838469851E-1,1.201450646E0
1.194036029E1,4.329490796E-1,5.828423432E-1,-2.040818596E-1,7.541879792E-1
1.195038729E1,-2.432471313E-1,-9.425200000E-3,-1.938468933E-2,2.442002610E-1
1.196041529E1,-2.888379996E-1,-6.491553967E-1,-1.668210626E-3,7.105159407E-1
1.197044229E1,2.170214372E-1,-1.113291003E0,5.571577907E-2,1.135614111E0
1.198046929E1,-1.235166109E-1,-1.628962652E0,1.532537681E-1,1.640811505E0
1.199049729E1,-1.132401385E-1,-2.162305611E0,7.425203741E-2,2.166541541E0
1.200052429E1,2.349249994E-2,-2.651159737E0,-5.263897419E-2,2.651786324E0
1.201055229E1,5.635690799E-1,-2.863305491E0,-5.174727380E-2,2.918699406E0
1.202057929E1,1.141489511E-1,-3.278774429E0,2.247336406E-1,3.288449019E0
1.203060629E1,1.598116580E-1,-3.824538628E0,-1.533853304E-1,3.830947995E0
1.204063429E1,-3.024134437E-1,-4.426733720E0,5.213798475E-1,4.467579016E0
1.205066129E1,1.929282226E-1,-4.697831395E0,1.662433577E-1,4.704729320E0
1.206068929E1,1.312110807E-1,-5.048490087E0,7.169621944E-2,5.050703798E0
1.207071629E1,-8.318917762E-2,-5.488635153E0,3.639669549E-1,5.501318771E0
1.208074329E1,6.566470686E-1,-5.694418552E0,1.884475744E-1,5.735250692E0
1.209077129E1,-4.013481315E-2,-6.081549836E0,2.034755033E-1,6.085085168E0
1.210079829E1,-4.065860034E-2,-6.417427352E0,1.822430938E-1,6.420143261E0
1.211082529E1,2.881104233E-1,-6.674259283E0,3.921750927E-1,6.691976232E0
1.212085329E1,2.678760239E-1,-6.900799713E0,1.387906802E-1,6.907391483E0
1.213088029E1,9.710751518E-2,-7.189151645E0,3.895128554E-1,7.200350790E0
1.214090829E1,2.363148003E-1,-7.268223542E0,2.091484720E-1,7.275071218E0
1.215093529E1,3.882215709E-1,-7.263480281E0,3.574847317E-1,7.282627075E0
1.216096229E1,2.899214156E-1,-7.192883922E0,3.399746597E-1,7.206747971E0
1.217099029E1,1.191499011E-1,-7.221591412E0,2.458093446E-1,7.226755943E0
1.218101292E1,-1.928510942E-1,-7.252733683E0,3.032991689E-1,7.261633963E0
1.219104092E1,-6.051345720E-4,-7.147780840E0,3.462756193E-1,7.156163644E0
1.220106792E1,7.268963946E-1,-6.991451436E0,1.422200722E-1,7.030575944E0
1.221109492E1,4.526325617E-1,-6.895050731E0,3.288286972E-1,6.917711264E0
1.222112292E1,1.662617513E-3,-6.757976208E0,3.268160856E-1,6.765874219E0
1.223114992E1,6.942458987E-2,-6.627551140E0,2.889857697E-1,6.634211834E0
1.224117792E1,3.506106353E-1,-6.343384060E0,9.318122864E-2,6.353749436E0
1.225120492E1,2.783835983E-1,-6.162072428E0,3.520830739E-1,6.178397569E0
1.226123192E1,-3.120893111E-2,-5.946209013E0,2.178520525E-1,5.950280258E0
1.227125992E1,7.094880139E-3,-5.780065058E0,3.194170189E-1,5.788888464E0
1.228128692E1,2.712727628E-1,-5.448728490E0,1.929721498E-1,5.458889019E0
1.229131392E1,1.790211136E-1,-4.911702079E0,4.157984287E-1,4.932520066E0
1.230134192E1,5.962793179E-2,-4.599331247E0,-9.841448665E-3,4.599728281E0
1.231136892E1,-1.337850433E-1,-4.182898395E0,3.691148436E-1,4.201283517E0
1.232139692E1,-1.595622194E-1,-3.513113583E0,3.179148692E-1,3.531075901E0
1.233142392E1,1.607188352E-1,-3.303168136E0,-3.412125152E-1,3.324631748E0
1.234145092E1,-8.267435770E-2,-2.830270477E0,2.974911296E-1,2.847062871E0
1.235147892E1,1.005071613E0,-2.290166968E0,-3.004620999E-1,2.518990107E0
1.236150592E1,3.416308835E-1,-1.840237318E0,1.449805427E-1,1.877286447E0
1.237153392E1,-2.611583223E-1,-1.497859891E0,-6.144020319E-2,1.521697349E0
1.238156092E1,-1.649428273E-1,-9.626431927E-1,1.747861397E-1,9.921886148E-1
1.239158792E1,-4.116342244E-1,-4.499429156E-1,-2.669078529E-2,6.104127783E-1
1.240161592E1,-5.372409682E-1,1.839750757E-1,3.683745861E-2,5.690621097E-1
1.241164292E1,1.861465854E-1,4.488838386E-1,-4.237523961E-1,6.447583617E-1
1.242167092E1,7.203517523E-1,1.025050672E0,-1.210087126E-1,1.258681308E0
1.243169792E1,3.490542892E-1,1.541773650E0,6.961285651E-2,1.582324504E0
1.244172492E1,-1.603447961E-1,1.827878643E0,-3.040142834E-1,1.859912759E0
1.245175292E1,-5.941574730E-1,2.438903031E0,1.316442132E-1,2.513682815E0
1.246177992E1,-5.803149939E-1,3.079355139E0,-1.652031380E-1,3.137911032E0
1.247180792E1,-4.472346680E-1,3.572317811E0,-3.438004929E-1,3.616582941E0
1.248183492E1,6.095895907E-3,3.840443639E0,-3.146445215E-1,3.853316193E0
1.249186192E1,5.113929128E-1,4.567134723E0,-1.687038660E-1,4.598771932E0
1.250188992E1,6.140540495E-1,4.697501612E0,-5.685908514E-1,4.771465114E0
1.251191692E1,-5.519185758E-1,4.988112323E0,-1.964272696E-1,5.022396075E0
1.252194392E1,-5.145204788E-1,5.270675511E0,-3.831680417E-1,5.309573374E0
1.253197192E1,2.730285629E-2,5.649344121E0,-4.540485746E-1,5.667626888E0
1.254199892E1,-6.405700578E-2,6.002364503E0,-1.853772014E-1,6.005568053E0
1.255202692E1,-2.221223654E-1,6.207280176E0,-4.753745395E-1,6.229417828E0
1.256205392E1,-3.871804376E-1,6.247682682E0,-4.773286790E-1,6.277841209E0
1.257208092E1,-2.811977901E-1,6.543123193E0,-2.418993115E-1,6.553628658E0
1.258210892E1,-2.846414712E-1,6.746230906E0,-4.635964930E-1,6.768129277E0
1.259213592E1,-3.348323990E-1,6.839009846E0,-4.693080533E-1,6.863265874E0
1.260216392E1,-1.982564020E-2,7.175231763E0,-2.660319400E-1,7.180189197E0
1.261219092E1,5.517807734E-2,7.292496504E0,-5.929632157E-1,7.316772188E0
1.262221792E1,-4.305543890E-1,7.204499416E0,-4.027182072E-1,7.228580142E0
1.263224592E1,-2.731278834E-1,7.062137257E0,-3.411873722E-1,7.075647695E0
1.264227292E1,-3.298955674E-2,7.015736092E0,-5.651135123E-1,7.038536390E0
1.265230092E1,-2.124336022E-1,6.766838248E0,-3.841252309E-1,6.781060397E0
1.266232792E1,-3.174547299E-1,6.663589869E0,-2.695817846E-1,6.676592078E0
1.267235492E1,-2.508611928E-1,6.587566710E0,-5.400447446E-1,6.614424753E0
1.268238292E1,-1.521119165E-1,6.346022909E0,-4.084209967E-1,6.360971035E0
1.269240992E1,-1.374493654E-1,6.140845866E0,-3.927972364E-1,6.154930539E0
1.270243692E1,-2.644162264E-1,5.827760212E0,-4.635631639E-1,5.852144550E0
1.271246492E1,-1.327434897E-1,5.518026767E0,-3.079956526E-1,5.528209616E0
1.272249192E1,4.892074803E-2,5.238029922E0,-2.467027992E-1,5.244064547E0
1.273251992E1,-1.040630614E-1,4.782962762E0,-4.265935582E-1,4.803076511E0
1.274254692E1,-3.899563302E-1,4.481695793E0,-3.157268411E-1,4.509694730E0
1.275257392E1,-3.539049201E-1,4.334317307E0,-1.375849843E-1,4.350917701E0
1.276260192E1,-1.698958940E-1,3.939421797E0,-5.187000686E-1,3.977053994E0
1.277262892E1,9.671874294E-1,3.685600013E0,-2.636328274E-1,3.819502749E0
1.278265692E1,4.473605658E-1,3.204109286E0,-1.639144117E-1,3.239338779E0
1.279268392E1,-1.090197717E0,2.519866941E0,-2.855019987E-2,2.745737711E0
1.280271092E1,-1.022576934E0,2.002698989E0,-8.606809080E-2,2.250305433E0
1.281273892E1,-1.775782583E-1,1.552581644E0,-1.899462157E-1,1.574205629E0
1.282276592E1,9.723775642E-1,1.274473742E0,-3.772798955E-2,1.603503928E0
1.283279392E1,6.417050938E-1,7.405738360E-1,-4.744144267E-1,1.088716713E0
1.284282092E1,-3.747780181E-1,5.717582881E-2,2.490913868E-2,3.799317090E-1
1.285284792E1,-4.438546850E-1,-4.091460880E-1,-1.120075089E-1,6.139651331E-1
1.286287592E1,-1.766357785E-1,-7.871790683E-1,-7.737795889E-2,8.104556943E-1
1.287290292E1,-2.054431097E-1,-1.325043971E0,2.665611130E-1,1.367114927E0
1.288293092E1,3.400837103E-1,-1.765164478E0,9.157558322E-2,1.799957958E0
1.289295792E1,1.468444157E-1,-2.314051090E0,3.934006691E-2,2.319039320E0
1.290298492E1,2.976824432E-1,-2.644573433E0,5.852595091E-2,2.661918249E0
1.291301292E1,-1.618994794E-1,-3.021101961E0,-8.503079474E-2,3.026631583E0
1.292303992E1,1.300075593E-1,-3.468408111E0,-6.093675792E-2,3.471378700E0
1.293306792E1,3.613036213E-1,-3.873099169E0,2.516390187E-1,3.898045623E0
1.294309492E1,7.484644799E-2,-4.400960655E0,2.631095016E-1,4.409453854E0
1.295312192E1,1.080098932E-2,-4.722492320E0,1.601797950E-1,4.725220411E0
1.296314992E1,-2.128902880E-1,-5.157466984E0,3.154824275E-1,5.171490804E0
1.297317692E1,3.048461778E-1,-5.384635406E0,2.704705614E-1,5.400035552E0
1.298320392E1,6.406767878E-1,-5.659101954E0,1.946497160E-1,5.698577909E0
1.299323192E1,3.920692284E-3,-6.054546810E0,2.261580223E-1,6.058770494E0
1.300325892E1,-2.703516985E-1,-6.284953419E0,2.372957987E-1,6.295239377E0
1.301328692E1,3.086619428E-1,-6.420795348E0,1.202514982E-1,6.429334765E0
1.302331392E1,3.753404837E-1,-6.676611618E0,2.539317119E-1,6.691973139E0
1.303334092E1,3.284576548E-2,-6.863648259E0,3.814711797E-1,6.874319350E0
1.304336892E1,-1.666379945E-2,-6.927065991E0,2.479634589E-1,6.931522690E0
1.305339592E1,2.649356601E-1,-6.946341337E0,2.557712460E-1,6.956095730E0
1.306342392E1,4.999958490E-1,-6.953034060E0,2.511197859E-1,6.975509991E0
1.307345092E1,2.015423956E-1,-6.868858128E0,4.168310469E-1,6.884444745E0
1.308347792E1,1.164754669E-1,-6.797634364E0,9.992423773E-2,6.799366465E0
1.309350592E1,-3.119909534E-3,-6.775831851E0,3.358360004E-1,6.784150118E0
1.310353292E1,2.054336993E-1,-6.649836633E0,3.565041536E-1,6.662553974E0
1.311356092E1,4.684526422E-1,-6.548032515E0,2.998604214E-1,6.571612737E0
1.312358792E1,2.400610931E-1,-6.424527626E0,1.864940196E-1,6.431715523E0
1.313361492E1,-1.087122648E-1,-6.285731099E0,3.540933466E-1,6.296635284E0
1.314364292E1,6.376749552E-2,-5.996433672E0,6.506255329E-2,5.997125663E0
1.315366992E1,3.938192201E-1,-5.713103914E0,3.197684366E-1,5.735582077E0
1.316369792E1,6.021609225E-1,-5.502919316E0,1.179207981E-1,5.537023035E0
1.317372454E1,-2.340822694E-2,-5.287931814E0,2.626165813E-1,5.294500759E0
1.318375154E1,-8.614033132E-2,-4.837393031E0,3.285521239E-1,4.849302835E0
1.319377954E1,-1.537970475E-1,-4.492302057E0,1.836014020E-1,4.498682116E0
1.320380654E1,-1.298553672E-1,-4.229459774E0,8.716444373E-2,4.232350415E0
1.321383454E1,1.187606501E-1,-3.541480473E0,4.086934769E-1,3.566962067E0
1.322386154E1,9.967485398E-2,-3.221020896E0,-1.951408821E-1,3.228465680E0
1.323388854E1,9.687498786E-2,-2.911098878E0,-5.373942018E-2,2.913206029E0
1.324391654E1,6.290087420E-1,-2.376521572E0,2.031679398E-1,2.466735493E0
1.325394354E1,5.016370528E-1,-1.986525298E0,-2.934126967E-1,2.069785859E0
1.326397054E1,-3.465158667E-1,-1.679218155E0,2.711862606E-1,1.735911532E0
1.327399854E1,-2.364072412E-1,-1.200596438E0,1.824389756E-2,1.223786350E0
1.328402554E1,-3.306187492E-1,-5.700002497E-1,1.695341706E-1,6.804049360E-1
1.329405354E1,-3.110157029E-1,-1.689107113E-1,-1.693587542E-1,3.923569592E-1
1.330408054E1,1.682395788E-1,4.007948022E-1,-5.269978523E-2,4.378564796E-1
1.331410754E1,5.252703290E-1,8.165769683E-1,-3.486823332E-1,1.031642493E0
1.332413554E1,1.023588356E-1,1.353142912E0,-5.205249846E-2,1.358006824E0
1.333416254E1,1.088889969E-1,1.648503462E0,-3.463487095E-1,1.688010044E0
1.334419054E1,-2.029499117E-1,2.195036570E0,1.382509822E-1,2.208729848E0
1.335421754E1,-5.027574889E-1,2.682749904E0,-2.689736742E-1,2.742673691E0
1.336424454E1,-4.432410562E-1,3.161242763E0,-2.184110463E-1,3.199628389E0
1.337427254E1,-3.086494444E-1,3.683143305E0,-7.990278661E-2,3.696916762E0
1.338429954E1,-9.981302186E-2,3.950863337E0,-5.393500954E-1,3.988756983E0
1.339432754E1,3.359302137E-1,4.466685113E0,-2.390651661E-1,4.485674661E0
1.340435454E1,3.727423831E-1,4.598400955E0,-4.769813544E-1,4.638074971E0
1.341438154E1,-4.014686573E-1,4.936294883E0,-2.536066067E-1,4.959082633E0
1.342440954E1,-4.238036323E-2,5.288691952E0,-4.163270169E-1,5.305222601E0
1.343443654E1,5.915128321E-2,5.530973672E0,-3.207209480E-1,5.540580345E0
1.344446454E1,-3.843557208E-1,5.767788829E0,-2.646204221E-1,5.786634710E0
1.345449154E1,-2.646130217E-1,6.111916181E0,-3.677968812E-1,6.128687788E0
1.346451854E1,-1.625403525E-1,6.206444609E0,-5.311370963E-1,6.231250329E0
1.347454654E1,-3.246869682E-1,6.357049588E0,-2.748542190E-1,6.371267216E0
1.348457354E1,-4.557690081E-1,6.493440571E0,-3.661660928E-1,6.519706546E0
1.349460154E1,-1.019972675E-1,6.711385009E0,-5.092854667E-1,6.731453325E0
1.350462854E1,-3.208414966E-2,6.797112792E0,-2.796606302E-1,6.802939201E0
1.351465554E1,-1.533770347E-1,6.872075851E0,-4.408818144E-1,6.887911715E0
1.352468354E1,-1.888675506E-1,6.868144768E0,-4.834080291E-1,6.887725809E0
1.353471054E1,-3.501855793E-1,6.670560334E0,-3.482227421E-1,6.688816352E0
1.354473754E1,-2.208738387E-1,6.559732209E0,-4.274285406E-1,6.577352588E0
1.355476554E1,-2.711537354E-1,6.337049187E0,-3.575104594E-1,6.352915116E0
1.356479254E1,-1.930039806E-1,6.210230096E0,-4.304059428E-1,6.228118308E0
1.357482054E1,-1.306251440E-1,6.096966020E0,-3.800807118E-1,6.110197945E0
